-2.000000 0.000000
-1.918367 0.004896
-1.836735 0.009792
-1.755102 0.014688
-1.673469 0.019584
-1.591837 0.024480
-1.510204 0.029376
-1.428571 0.034271
-1.346939 0.039167
-1.265306 0.044063
-1.183673 0.048959
-1.102041 0.053855
-1.020408 0.058751
-0.938776 0.063647
-0.857143 0.068543
-0.775510 0.073439
-0.693878 0.078335
-0.612245 0.083231
-0.530612 0.088127
-0.448980 0.093022
-0.367347 0.091254
-0.285714 0.082823
-0.204082 0.067727
-0.122449 0.045967
-0.040816 0.017544
0.040816 -0.017544
0.122449 -0.045967
0.204082 -0.067727
0.285714 -0.082823
0.367347 -0.091254
0.448980 -0.093022
0.530612 -0.088127
0.612245 -0.083231
0.693878 -0.078335
0.775510 -0.073439
0.857143 -0.068543
0.938776 -0.063647
1.020408 -0.058751
1.102041 -0.053855
1.183673 -0.048959
1.265306 -0.044063
1.346939 -0.039167
1.428571 -0.034271
1.510204 -0.029376
1.591837 -0.024480
1.673469 -0.019584
1.755102 -0.014688
1.836735 -0.009792
1.918367 -0.004896
