-2.000000 0.000000
-1.991984 0.000501
-1.983968 0.001002
-1.975952 0.001503
-1.967936 0.002004
-1.959920 0.002505
-1.951904 0.003006
-1.943888 0.003507
-1.935872 0.004008
-1.927856 0.004509
-1.919840 0.005010
-1.911824 0.005511
-1.903808 0.006012
-1.895792 0.006513
-1.887776 0.007014
-1.879760 0.007515
-1.871743 0.008016
-1.863727 0.008517
-1.855711 0.009018
-1.847695 0.009519
-1.839679 0.010020
-1.831663 0.010521
-1.823647 0.011022
-1.815631 0.011523
-1.807615 0.012024
-1.799599 0.012525
-1.791583 0.013026
-1.783567 0.013527
-1.775551 0.014028
-1.767535 0.014529
-1.759519 0.015030
-1.751503 0.015531
-1.743487 0.016032
-1.735471 0.016533
-1.727455 0.017034
-1.719439 0.017535
-1.711423 0.018036
-1.703407 0.018537
-1.695391 0.019038
-1.687375 0.019539
-1.679359 0.020040
-1.671343 0.020541
-1.663327 0.021042
-1.655311 0.021543
-1.647295 0.022044
-1.639279 0.022545
-1.631263 0.023046
-1.623246 0.023547
-1.615230 0.024048
-1.607214 0.024549
-1.599198 0.025050
-1.591182 0.025551
-1.583166 0.026052
-1.575150 0.026553
-1.567134 0.027054
-1.559118 0.027555
-1.551102 0.028056
-1.543086 0.028557
-1.535070 0.029058
-1.527054 0.029559
-1.519038 0.030060
-1.511022 0.030561
-1.503006 0.031062
-1.494990 0.031563
-1.486974 0.032064
-1.478958 0.032565
-1.470942 0.033066
-1.462926 0.033567
-1.454910 0.034068
-1.446894 0.034569
-1.438878 0.035070
-1.430862 0.035571
-1.422846 0.036072
-1.414830 0.036573
-1.406814 0.037074
-1.398798 0.037575
-1.390782 0.038076
-1.382766 0.038577
-1.374749 0.039078
-1.366733 0.039579
-1.358717 0.040080
-1.350701 0.040581
-1.342685 0.041082
-1.334669 0.041583
-1.326653 0.042084
-1.318637 0.042585
-1.310621 0.043086
-1.302605 0.043587
-1.294589 0.044088
-1.286573 0.044589
-1.278557 0.045090
-1.270541 0.045591
-1.262525 0.046092
-1.254509 0.046593
-1.246493 0.047094
-1.238477 0.047595
-1.230461 0.048096
-1.222445 0.048597
-1.214429 0.049098
-1.206413 0.049599
-1.198397 0.050100
-1.190381 0.050601
-1.182365 0.051102
-1.174349 0.051603
-1.166333 0.052104
-1.158317 0.052605
-1.150301 0.053106
-1.142285 0.053607
-1.134269 0.054108
-1.126253 0.054609
-1.118236 0.055110
-1.110220 0.055611
-1.102204 0.056112
-1.094188 0.056613
-1.086172 0.057114
-1.078156 0.057615
-1.070140 0.058116
-1.062124 0.058617
-1.054108 0.059118
-1.046092 0.059619
-1.038076 0.060120
-1.030060 0.060621
-1.022044 0.061122
-1.014028 0.061623
-1.006012 0.062124
-0.997996 0.062625
-0.989980 0.063126
-0.981964 0.063627
-0.973948 0.064128
-0.965932 0.064629
-0.957916 0.065130
-0.949900 0.065631
-0.941884 0.066132
-0.933868 0.066633
-0.925852 0.067134
-0.917836 0.067635
-0.909820 0.068136
-0.901804 0.068637
-0.893788 0.069138
-0.885772 0.069639
-0.877756 0.070140
-0.869739 0.070641
-0.861723 0.071142
-0.853707 0.071643
-0.845691 0.072144
-0.837675 0.072645
-0.829659 0.073146
-0.821643 0.073647
-0.813627 0.074148
-0.805611 0.074649
-0.797595 0.075150
-0.789579 0.075651
-0.781563 0.076152
-0.773547 0.076653
-0.765531 0.077154
-0.757515 0.077655
-0.749499 0.078156
-0.741483 0.078657
-0.733467 0.079158
-0.725451 0.079659
-0.717435 0.080160
-0.709419 0.080661
-0.701403 0.081162
-0.693387 0.081663
-0.685371 0.082164
-0.677355 0.082665
-0.669339 0.083166
-0.661323 0.083667
-0.653307 0.084168
-0.645291 0.084669
-0.637275 0.085170
-0.629259 0.085671
-0.621242 0.086172
-0.613226 0.086673
-0.605210 0.087174
-0.597194 0.087675
-0.589178 0.088176
-0.581162 0.088677
-0.573146 0.089178
-0.565130 0.089679
-0.557114 0.090180
-0.549098 0.090681
-0.541082 0.091182
-0.533066 0.091683
-0.525050 0.092184
-0.517034 0.092685
-0.509018 0.093186
-0.501002 0.093687
-0.492986 0.094164
-0.484970 0.094576
-0.476954 0.094925
-0.468938 0.095209
-0.460922 0.095429
-0.452906 0.095584
-0.444890 0.095676
-0.436874 0.095703
-0.428858 0.095666
-0.420842 0.095564
-0.412826 0.095399
-0.404810 0.095169
-0.396794 0.094875
-0.388778 0.094516
-0.380762 0.094093
-0.372745 0.093607
-0.364729 0.093055
-0.356713 0.092440
-0.348697 0.091760
-0.340681 0.091016
-0.332665 0.090208
-0.324649 0.089335
-0.316633 0.088399
-0.308617 0.087398
-0.300601 0.086332
-0.292585 0.085203
-0.284569 0.084009
-0.276553 0.082751
-0.268537 0.081429
-0.260521 0.080042
-0.252505 0.078592
-0.244489 0.077076
-0.236473 0.075497
-0.228457 0.073854
-0.220441 0.072146
-0.212425 0.070374
-0.204409 0.068537
-0.196393 0.066637
-0.188377 0.064672
-0.180361 0.062643
-0.172345 0.060549
-0.164329 0.058392
-0.156313 0.056170
-0.148297 0.053884
-0.140281 0.051533
-0.132265 0.049119
-0.124248 0.046640
-0.116232 0.044097
-0.108216 0.041489
-0.100200 0.038818
-0.092184 0.036082
-0.084168 0.033281
-0.076152 0.030417
-0.068136 0.027488
-0.060120 0.024495
-0.052104 0.021438
-0.044088 0.018317
-0.036072 0.015131
-0.028056 0.011881
-0.020040 0.008567
-0.012024 0.005188
-0.004008 0.001745
0.004008 -0.001745
0.012024 -0.005188
0.020040 -0.008567
0.028056 -0.011881
0.036072 -0.015131
0.044088 -0.018317
0.052104 -0.021438
0.060120 -0.024495
0.068136 -0.027488
0.076152 -0.030417
0.084168 -0.033281
0.092184 -0.036082
0.100200 -0.038818
0.108216 -0.041489
0.116232 -0.044097
0.124248 -0.046640
0.132265 -0.049119
0.140281 -0.051533
0.148297 -0.053884
0.156313 -0.056170
0.164329 -0.058392
0.172345 -0.060549
0.180361 -0.062643
0.188377 -0.064672
0.196393 -0.066637
0.204409 -0.068537
0.212425 -0.070374
0.220441 -0.072146
0.228457 -0.073854
0.236473 -0.075497
0.244489 -0.077076
0.252505 -0.078592
0.260521 -0.080042
0.268537 -0.081429
0.276553 -0.082751
0.284569 -0.084009
0.292585 -0.085203
0.300601 -0.086332
0.308617 -0.087398
0.316633 -0.088399
0.324649 -0.089335
0.332665 -0.090208
0.340681 -0.091016
0.348697 -0.091760
0.356713 -0.092440
0.364729 -0.093055
0.372745 -0.093607
0.380762 -0.094093
0.388778 -0.094516
0.396794 -0.094875
0.404810 -0.095169
0.412826 -0.095399
0.420842 -0.095564
0.428858 -0.095666
0.436874 -0.095703
