-4.979960 0.038782 0.038760 
-4.959920 0.039103 0.039061 
-4.939880 0.039424 0.039366 
-4.919840 0.039746 0.039675 
-4.899800 0.040069 0.039987 
-4.879760 0.040392 0.040303 
-4.859719 0.040718 0.040623 
-4.839679 0.041045 0.040946 
-4.819639 0.041374 0.041273 
-4.799599 0.041705 0.041604 
-4.779559 0.042038 0.041939 
-4.759519 0.042374 0.042278 
-4.739479 0.042712 0.042621 
-4.719439 0.043054 0.042968 
-4.699399 0.043399 0.043319 
-4.679359 0.043747 0.043675 
-4.659319 0.044099 0.044035 
-4.639279 0.044456 0.044399 
-4.619238 0.044816 0.044768 
-4.599198 0.045181 0.045141 
-4.579158 0.045550 0.045519 
-4.559118 0.045924 0.045902 
-4.539078 0.046303 0.046289 
-4.519038 0.046688 0.046682 
-4.498998 0.047078 0.047079 
-4.478958 0.047475 0.047481 
-4.458918 0.047877 0.047888 
-4.438878 0.048284 0.048301 
-4.418838 0.048698 0.048718 
-4.398798 0.049118 0.049141 
-4.378758 0.049544 0.049570 
-4.358717 0.049976 0.050004 
-4.338677 0.050415 0.050444 
-4.318637 0.050860 0.050889 
-4.298597 0.051311 0.051340 
-4.278557 0.051768 0.051797 
-4.258517 0.052232 0.052260 
-4.238477 0.052703 0.052730 
-4.218437 0.053180 0.053205 
-4.198397 0.053663 0.053687 
-4.178357 0.054154 0.054175 
-4.158317 0.054651 0.054670 
-4.138277 0.055155 0.055171 
-4.118236 0.055666 0.055680 
-4.098196 0.056184 0.056195 
-4.078156 0.056709 0.056717 
-4.058116 0.057240 0.057247 
-4.038076 0.057780 0.057783 
-4.018036 0.058326 0.058327 
-3.997996 0.058879 0.058879 
-3.977956 0.059440 0.059438 
-3.957916 0.060008 0.060006 
-3.937876 0.060584 0.060581 
-3.917836 0.061168 0.061164 
-3.897796 0.061760 0.061756 
-3.877756 0.062360 0.062356 
-3.857715 0.062969 0.062964 
-3.837675 0.063587 0.063582 
-3.817635 0.064213 0.064208 
-3.797595 0.064848 0.064844 
-3.777555 0.065492 0.065488 
-3.757515 0.066146 0.066142 
-3.737475 0.066810 0.066806 
-3.717435 0.067483 0.067479 
-3.697395 0.068167 0.068163 
-3.677355 0.068860 0.068857 
-3.657315 0.069564 0.069561 
-3.637275 0.070278 0.070275 
-3.617234 0.071004 0.071001 
-3.597194 0.071740 0.071737 
-3.577154 0.072487 0.072485 
-3.557114 0.073246 0.073244 
-3.537074 0.074016 0.074014 
-3.517034 0.074798 0.074797 
-3.496994 0.075592 0.075592 
-3.476954 0.076397 0.076399 
-3.456914 0.077216 0.077219 
-3.436874 0.078047 0.078051 
-3.416834 0.078891 0.078897 
-3.396794 0.079749 0.079756 
-3.376754 0.080621 0.080629 
-3.356713 0.081506 0.081516 
-3.336673 0.082406 0.082417 
-3.316633 0.083321 0.083333 
-3.296593 0.084251 0.084264 
-3.276553 0.085197 0.085209 
-3.256513 0.086158 0.086171 
-3.236473 0.087135 0.087148 
-3.216433 0.088129 0.088141 
-3.196393 0.089139 0.089151 
-3.176353 0.090167 0.090178 
-3.156313 0.091212 0.091222 
-3.136273 0.092275 0.092283 
-3.116232 0.093356 0.093363 
-3.096192 0.094456 0.094461 
-3.076152 0.095574 0.095578 
-3.056112 0.096711 0.096713 
-3.036072 0.097868 0.097869 
-3.016032 0.099044 0.099045 
-2.995992 0.100241 0.100241 
-2.975952 0.101458 0.101458 
-2.955912 0.102696 0.102697 
-2.935872 0.103956 0.103957 
-2.915832 0.105239 0.105240 
-2.895792 0.106544 0.106546 
-2.875752 0.107873 0.107875 
-2.855711 0.109226 0.109229 
-2.835671 0.110603 0.110607 
-2.815631 0.112006 0.112010 
-2.795591 0.113436 0.113439 
-2.775551 0.114891 0.114894 
-2.755511 0.116374 0.116376 
-2.735471 0.117885 0.117886 
-2.715431 0.119424 0.119423 
-2.695391 0.120992 0.120990 
-2.675351 0.122590 0.122587 
-2.655311 0.124219 0.124213 
-2.635271 0.125878 0.125871 
-2.615230 0.127568 0.127560 
-2.595190 0.129291 0.129282 
-2.575150 0.131046 0.131038 
-2.555110 0.132835 0.132827 
-2.535070 0.134658 0.134651 
-2.515030 0.136515 0.136512 
-2.494990 0.138407 0.138409 
-2.474950 0.140336 0.140343 
-2.454910 0.142302 0.142317 
-2.434870 0.144306 0.144329 
-2.414830 0.146351 0.146383 
-2.394790 0.148437 0.148478 
-2.374749 0.150566 0.150615 
-2.354709 0.152739 0.152796 
-2.334669 0.154957 0.155022 
-2.314629 0.157223 0.157294 
-2.294589 0.159536 0.159613 
-2.274549 0.161900 0.161981 
-2.254509 0.164314 0.164398 
-2.234469 0.166781 0.166865 
-2.214429 0.169302 0.169385 
-2.194389 0.171877 0.171959 
-2.174349 0.174510 0.174587 
-2.154309 0.177200 0.177272 
-2.134269 0.179949 0.180015 
-2.114228 0.182759 0.182817 
-2.094188 0.185631 0.185679 
-2.074148 0.188566 0.188605 
-2.054108 0.191566 0.191594 
-2.034068 0.194632 0.194650 
-2.014028 0.197766 0.197773 
-1.993988 0.200968 0.200965 
-1.973948 0.204241 0.204229 
-1.953908 0.207586 0.207566 
-1.933868 0.211007 0.210977 
-1.913828 0.214504 0.214466 
-1.893788 0.218081 0.218034 
-1.873747 0.221739 0.221684 
-1.853707 0.225481 0.225417 
-1.833667 0.229309 0.229235 
-1.813627 0.233225 0.233141 
-1.793587 0.237232 0.237138 
-1.773547 0.241331 0.241227 
-1.753507 0.245524 0.245412 
-1.733467 0.249815 0.249694 
-1.713427 0.254205 0.254076 
-1.693387 0.258697 0.258561 
-1.673347 0.263292 0.263152 
-1.653307 0.267993 0.267851 
-1.633267 0.272802 0.272661 
-1.613226 0.277721 0.277585 
-1.593186 0.282753 0.282626 
-1.573146 0.287899 0.287787 
-1.553106 0.293162 0.293071 
-1.533066 0.298545 0.298481 
-1.513026 0.304049 0.304021 
-1.492986 0.309676 0.309693 
-1.472946 0.315430 0.315500 
-1.452906 0.321316 0.321447 
-1.432866 0.327338 0.327535 
-1.412826 0.333502 0.333770 
-1.392786 0.339811 0.340153 
-1.372745 0.346271 0.346689 
-1.352705 0.352887 0.353380 
-1.332665 0.359664 0.360231 
-1.312625 0.366606 0.367244 
-1.292585 0.373718 0.374423 
-1.272545 0.381006 0.381771 
-1.252505 0.388473 0.389292 
-1.232465 0.396125 0.396988 
-1.212425 0.403967 0.404863 
-1.192385 0.412004 0.412919 
-1.172345 0.420239 0.421160 
-1.152305 0.428679 0.429589 
-1.132265 0.437328 0.438208 
-1.112224 0.446190 0.447019 
-1.092184 0.455272 0.456024 
-1.072144 0.464577 0.465226 
-1.052104 0.474110 0.474626 
-1.032064 0.483876 0.484225 
-1.012024 0.493881 0.494024 
-0.991984 0.504128 0.504024 
-0.971944 0.514616 0.514225 
-0.951904 0.525331 0.524626 
-0.931864 0.536262 0.535226 
-0.911824 0.547395 0.546024 
-0.891784 0.558719 0.557017 
-0.871743 0.570220 0.568202 
-0.851703 0.581886 0.579576 
-0.831663 0.593704 0.591134 
-0.811623 0.605661 0.602870 
-0.791583 0.617745 0.614778 
-0.771543 0.629943 0.626850 
-0.751503 0.642243 0.639077 
-0.731463 0.654631 0.651450 
-0.711423 0.667095 0.663957 
-0.691383 0.679623 0.676585 
-0.671343 0.692201 0.689322 
-0.651303 0.704818 0.702151 
-0.631263 0.717460 0.715056 
-0.611222 0.730115 0.728018 
-0.591182 0.742769 0.741017 
-0.571142 0.755411 0.754032 
-0.551102 0.768028 0.767040 
-0.531062 0.780607 0.780015 
-0.511022 0.793136 0.792931 
-0.490982 0.805600 0.805761 
-0.470942 0.817979 0.818474 
-0.450902 0.830237 0.831039 
-0.430862 0.842341 0.843425 
-0.410822 0.854256 0.855597 
-0.390782 0.865947 0.867521 
-0.370741 0.877381 0.879160 
-0.350701 0.888522 0.890479 
-0.330661 0.899337 0.901439 
-0.310621 0.909791 0.912005 
-0.290581 0.919850 0.922137 
-0.270541 0.929479 0.931799 
-0.250501 0.938643 0.940954 
-0.230461 0.947309 0.949566 
-0.210421 0.955442 0.957600 
-0.190381 0.963008 0.965023 
-0.170341 0.969971 0.971802 
-0.150301 0.976299 0.977909 
-0.130261 0.981955 0.983315 
-0.110220 0.986907 0.987997 
-0.090180 0.991119 0.991933 
-0.070140 0.994557 0.995104 
-0.050100 0.997187 0.997496 
-0.030060 0.998975 0.999097 
-0.010020 0.999885 0.999900 
0.010020 0.999885 0.999900 
0.030060 0.998975 0.999097 
0.050100 0.997187 0.997496 
0.070140 0.994557 0.995104 
0.090180 0.991119 0.991933 
0.110220 0.986907 0.987997 
0.130261 0.981955 0.983315 
0.150301 0.976299 0.977909 
0.170341 0.969971 0.971802 
0.190381 0.963008 0.965023 
0.210421 0.955442 0.957600 
0.230461 0.947309 0.949566 
0.250501 0.938643 0.940954 
0.270541 0.929479 0.931799 
0.290581 0.919850 0.922137 
0.310621 0.909791 0.912005 
0.330661 0.899337 0.901439 
0.350701 0.888522 0.890479 
0.370741 0.877381 0.879160 
0.390782 0.865947 0.867521 
0.410822 0.854256 0.855597 
0.430862 0.842341 0.843425 
0.450902 0.830237 0.831039 
0.470942 0.817979 0.818474 
0.490982 0.805600 0.805761 
0.511022 0.793136 0.792931 
0.531062 0.780607 0.780015 
0.551102 0.768028 0.767040 
0.571142 0.755411 0.754032 
0.591182 0.742769 0.741017 
0.611222 0.730115 0.728018 
0.631263 0.717460 0.715056 
0.651303 0.704818 0.702151 
0.671343 0.692201 0.689322 
0.691383 0.679623 0.676585 
0.711423 0.667095 0.663957 
0.731463 0.654631 0.651450 
0.751503 0.642243 0.639077 
0.771543 0.629943 0.626850 
0.791583 0.617745 0.614778 
0.811623 0.605661 0.602870 
0.831663 0.593704 0.591134 
0.851703 0.581886 0.579576 
0.871743 0.570220 0.568202 
0.891784 0.558719 0.557017 
0.911824 0.547395 0.546024 
0.931864 0.536262 0.535226 
0.951904 0.525331 0.524626 
0.971944 0.514616 0.514225 
0.991984 0.504128 0.504024 
1.012024 0.493881 0.494024 
1.032064 0.483876 0.484225 
1.052104 0.474110 0.474626 
1.072144 0.464577 0.465226 
1.092184 0.455272 0.456024 
1.112224 0.446190 0.447019 
1.132265 0.437328 0.438208 
1.152305 0.428679 0.429589 
1.172345 0.420239 0.421160 
1.192385 0.412004 0.412919 
1.212425 0.403967 0.404863 
1.232465 0.396125 0.396988 
1.252505 0.388473 0.389292 
1.272545 0.381006 0.381771 
1.292585 0.373718 0.374423 
1.312625 0.366606 0.367244 
1.332665 0.359664 0.360231 
1.352705 0.352887 0.353380 
1.372745 0.346271 0.346689 
1.392786 0.339811 0.340153 
1.412826 0.333502 0.333770 
1.432866 0.327338 0.327535 
1.452906 0.321316 0.321447 
1.472946 0.315430 0.315500 
1.492986 0.309676 0.309693 
1.513026 0.304049 0.304021 
1.533066 0.298545 0.298481 
1.553106 0.293162 0.293071 
1.573146 0.287899 0.287787 
1.593186 0.282753 0.282626 
1.613226 0.277721 0.277585 
1.633267 0.272802 0.272661 
1.653307 0.267993 0.267851 
1.673347 0.263292 0.263152 
1.693387 0.258697 0.258561 
1.713427 0.254205 0.254076 
1.733467 0.249815 0.249694 
1.753507 0.245524 0.245412 
1.773547 0.241331 0.241227 
1.793587 0.237232 0.237138 
1.813627 0.233225 0.233141 
1.833667 0.229309 0.229235 
1.853707 0.225481 0.225417 
1.873747 0.221739 0.221684 
1.893788 0.218081 0.218034 
1.913828 0.214504 0.214466 
1.933868 0.211007 0.210977 
1.953908 0.207586 0.207566 
1.973948 0.204241 0.204229 
1.993988 0.200968 0.200965 
2.014028 0.197766 0.197773 
2.034068 0.194632 0.194650 
2.054108 0.191566 0.191594 
2.074148 0.188566 0.188605 
2.094188 0.185631 0.185679 
2.114228 0.182759 0.182817 
2.134269 0.179949 0.180015 
2.154309 0.177200 0.177272 
2.174349 0.174510 0.174587 
2.194389 0.171877 0.171959 
2.214429 0.169302 0.169385 
2.234469 0.166781 0.166865 
2.254509 0.164314 0.164398 
2.274549 0.161900 0.161981 
2.294589 0.159536 0.159613 
2.314629 0.157223 0.157294 
2.334669 0.154957 0.155022 
2.354709 0.152739 0.152796 
2.374749 0.150566 0.150615 
2.394790 0.148437 0.148478 
2.414830 0.146351 0.146383 
2.434870 0.144306 0.144329 
2.454910 0.142302 0.142317 
2.474950 0.140336 0.140343 
2.494990 0.138407 0.138409 
2.515030 0.136515 0.136512 
2.535070 0.134658 0.134651 
2.555110 0.132835 0.132827 
2.575150 0.131046 0.131038 
2.595190 0.129291 0.129282 
2.615230 0.127568 0.127560 
2.635271 0.125878 0.125871 
2.655311 0.124219 0.124213 
2.675351 0.122590 0.122587 
2.695391 0.120992 0.120990 
2.715431 0.119424 0.119423 
2.735471 0.117885 0.117886 
2.755511 0.116374 0.116376 
2.775551 0.114891 0.114894 
2.795591 0.113436 0.113439 
2.815631 0.112006 0.112010 
2.835671 0.110603 0.110607 
2.855711 0.109226 0.109229 
2.875752 0.107873 0.107875 
2.895792 0.106544 0.106546 
2.915832 0.105239 0.105240 
2.935872 0.103956 0.103957 
2.955912 0.102696 0.102697 
2.975952 0.101458 0.101458 
2.995992 0.100241 0.100241 
3.016032 0.099044 0.099045 
3.036072 0.097868 0.097869 
3.056112 0.096711 0.096713 
3.076152 0.095574 0.095578 
3.096192 0.094456 0.094461 
3.116232 0.093356 0.093363 
3.136273 0.092275 0.092283 
3.156313 0.091212 0.091222 
3.176353 0.090167 0.090178 
3.196393 0.089139 0.089151 
3.216433 0.088129 0.088141 
3.236473 0.087135 0.087148 
3.256513 0.086158 0.086171 
3.276553 0.085197 0.085209 
3.296593 0.084251 0.084264 
3.316633 0.083321 0.083333 
3.336673 0.082406 0.082417 
3.356713 0.081506 0.081516 
3.376754 0.080621 0.080629 
3.396794 0.079749 0.079756 
3.416834 0.078891 0.078897 
3.436874 0.078047 0.078051 
3.456914 0.077216 0.077219 
3.476954 0.076397 0.076399 
3.496994 0.075592 0.075592 
3.517034 0.074798 0.074797 
3.537074 0.074016 0.074014 
3.557114 0.073246 0.073244 
3.577154 0.072487 0.072485 
3.597194 0.071740 0.071737 
3.617234 0.071004 0.071001 
3.637275 0.070278 0.070275 
3.657315 0.069564 0.069561 
3.677355 0.068860 0.068857 
3.697395 0.068167 0.068163 
3.717435 0.067483 0.067479 
3.737475 0.066810 0.066806 
3.757515 0.066146 0.066142 
3.777555 0.065492 0.065488 
3.797595 0.064848 0.064844 
3.817635 0.064213 0.064208 
3.837675 0.063587 0.063582 
3.857715 0.062969 0.062964 
3.877756 0.062360 0.062356 
3.897796 0.061760 0.061756 
3.917836 0.061168 0.061164 
3.937876 0.060584 0.060581 
3.957916 0.060008 0.060006 
3.977956 0.059440 0.059438 
3.997996 0.058879 0.058879 
4.018036 0.058326 0.058327 
4.038076 0.057780 0.057783 
4.058116 0.057240 0.057247 
4.078156 0.056709 0.056717 
4.098196 0.056184 0.056195 
4.118236 0.055666 0.055680 
4.138277 0.055155 0.055171 
4.158317 0.054651 0.054670 
4.178357 0.054154 0.054175 
4.198397 0.053663 0.053687 
4.218437 0.053180 0.053205 
4.238477 0.052703 0.052730 
4.258517 0.052232 0.052260 
4.278557 0.051768 0.051797 
4.298597 0.051311 0.051340 
4.318637 0.050860 0.050889 
4.338677 0.050415 0.050444 
4.358717 0.049976 0.050004 
4.378758 0.049544 0.049570 
4.398798 0.049118 0.049141 
4.418838 0.048698 0.048718 
4.438878 0.048284 0.048301 
4.458918 0.047877 0.047888 
4.478958 0.047475 0.047481 
4.498998 0.047078 0.047079 
4.519038 -nan 0.046682 
4.539078 -nan 0.046289 
4.559118 -nan 0.045902 
4.579158 -nan 0.045519 
4.599198 -nan 0.045141 
4.619238 -nan 0.044768 
4.639279 -nan 0.044399 
4.659319 -nan 0.044035 
4.679359 -nan 0.043675 
4.699399 -nan 0.043319 
4.719439 -nan 0.042968 
4.739479 -nan 0.042621 
4.759519 -nan 0.042278 
4.779559 -nan 0.041939 
4.799599 -nan 0.041604 
4.819639 -nan 0.041273 
4.839679 -nan 0.040946 
4.859719 -nan 0.040623 
4.879760 -nan 0.040303 
4.899800 -nan 0.039987 
4.919840 -nan 0.039675 
4.939880 -nan 0.039366 
4.959920 -nan 0.039061 
4.979960 -nan 0.038760 
5.000000 -nan 0.038462 
