1 18243.724949
2 482.303400
3 211.971693
4 121.606520
5 82.215060
6 56.149689
7 42.098590
8 30.905042
9 24.446059
10 18.693885
11 15.269114
12 11.974725
13 9.983363
14 7.959898
15 6.728535
16 5.426541
17 4.632496
18 3.767506
19 3.240114
20 2.652120
21 2.294175
22 1.887542
23 1.640558
24 1.355543
25 1.182879
26 0.980921
27 0.858911
28 0.714501
29 0.627502
30 0.523439
31 0.460921
32 0.385424
33 0.340192
34 0.285094
35 0.252171
36 0.211746
37 0.187652
38 0.157852
39 0.140134
40 0.118071
41 0.104985
42 0.088587
43 0.078882
44 0.066651
45 0.059428
46 0.050275
47 0.044881
48 0.038012
49 0.033971
50 0.028801
51 0.025766
52 0.021866
53 0.019579
54 0.016630
55 0.014904
56 0.012669
57 0.011363
58 0.009666
59 0.008676
60 0.007386
61 0.006634
62 0.005651
63 0.005078
64 0.004328
65 0.003892
66 0.003319
67 0.002986
68 0.002548
69 0.002293
70 0.001958
71 0.001763
72 0.001505
73 0.001356
74 0.001159
75 0.001044
76 0.000892
77 0.000805
78 0.000688
79 0.000620
80 0.000531
81 0.000479
82 0.000409
83 0.000370
84 0.000316
85 0.000285
86 0.000244
87 0.000221
88 0.000189
89 0.000171
90 0.000146
91 0.000132
92 0.000113
93 0.000102
94 0.000087
95 0.000079
96 0.000068
97 0.000061
98 0.000052
99 0.000047
100 0.000041
101 0.000037
102 0.000032
103 0.000029
104 0.000024
105 0.000022
106 0.000019
107 0.000017
108 0.000015
109 0.000013
110 0.000011
111 0.000010
112 0.000009
113 0.000008
114 0.000007
115 0.000006
116 0.000005
117 0.000005
118 0.000004
119 0.000004
120 0.000003
121 0.000003
122 0.000003
123 0.000002
124 0.000002
125 0.000002
126 0.000002
127 0.000001
128 0.000001
129 0.000001
130 0.000001
