0.062830 3.239076 3.238271 
0.125660 3.452157 3.451422 
0.188490 3.637223 3.636586 
0.251320 3.792590 3.792076 
0.314150 3.916933 3.916557 
0.376980 4.009304 4.009072 
0.439810 4.069141 4.069051 
0.502640 4.096273 4.096314 
0.565470 4.090921 4.091076 
0.628300 4.053694 4.053937 
0.691130 3.985570 3.985875 
0.753960 3.887888 3.888225 
0.816790 3.762321 3.762660 
0.879620 3.610848 3.611165 
0.942450 3.435726 3.436000 
1.005280 3.239454 3.239669 
1.068110 3.024734 3.024882 
1.130940 2.794428 2.794508 
1.193770 2.551520 2.551538 
1.256600 2.299066 2.299032 
1.319430 2.040155 2.040082 
1.382260 1.777856 1.777762 
1.445090 1.515180 1.515081 
1.507920 1.255036 1.254947 
1.570750 1.000185 1.000120 
1.633580 0.753210 0.753177 
1.696410 0.516474 0.516476 
1.759240 0.292091 0.292128 
1.822070 0.081899 0.081968 
1.884900 -0.112558 -0.112468 
1.947730 -0.290058 -0.289957 
2.010560 -0.449700 -0.449600 
2.073390 -0.590920 -0.590834 
2.136220 -0.713491 -0.713428 
2.199050 -0.817512 -0.817482 
2.261880 -0.903408 -0.903414 
2.324710 -0.971909 -0.971951 
2.387540 -1.024030 -1.024105 
2.450370 -1.061050 -1.061153 
2.513200 -1.084483 -1.084603 
2.576030 -1.096042 -1.096170 
2.638860 -1.097611 -1.097733 
2.701690 -1.091197 -1.091305 
2.764520 -1.078901 -1.078987 
2.827350 -1.062870 -1.062927 
2.890180 -1.045258 -1.045284 
2.953010 -1.028182 -1.028179 
3.015840 -1.013687 -1.013659 
3.078670 -1.003701 -1.003655 
3.141500 -1.000000 -0.999946 
3.204330 -1.004174 -1.004121 
3.267160 -1.017595 -1.017553 
3.329990 -1.041390 -1.041369 
3.392820 -1.076421 -1.076425 
3.455650 -1.123259 -1.123293 
3.518480 -1.182179 -1.182243 
3.581310 -1.253146 -1.253236 
3.644140 -1.335815 -1.335925 
3.706970 -1.429531 -1.429653 
3.769800 -1.533339 -1.533464 
3.832630 -1.645996 -1.646114 
3.895460 -1.765989 -1.766092 
3.958290 -1.891558 -1.891640 
4.021120 -2.020723 -2.020780 
4.083950 -2.151315 -2.151347 
4.146780 -2.281012 -2.281023 
4.209610 -2.407375 -2.407371 
4.272440 -2.527889 -2.527879 
4.335270 -2.640006 -2.639999 
4.398100 -2.741183 -2.741190 
4.460930 -2.828931 -2.828962 
4.523760 -2.900855 -2.900916 
4.586590 -2.954694 -2.954790 
4.649420 -2.988366 -2.988497 
4.712250 -3.000000 -3.000162 
4.775080 -2.987975 -2.988159 
4.837910 -2.950949 -2.951145 
4.900740 -2.887889 -2.888082 
4.963570 -2.798088 -2.798264 
5.026400 -2.681189 -2.681333 
5.089230 -2.537196 -2.537296 
5.152060 -2.366478 -2.366525 
5.214890 -2.169773 -2.169765 
5.277720 -1.948187 -1.948125 
5.340550 -1.703179 -1.703072 
5.403380 -1.436549 -1.436411 
5.466210 -1.150418 -1.150268 
5.529040 -0.847200 -0.847063 
5.591870 -0.529578 -0.529479 
5.654700 -0.200462 -0.200427 
5.717530 0.137040 0.136988 
5.780360 0.479671 0.479511 
5.843190 0.824062 0.823782 
5.906020 1.166781 1.166374 
5.968850 1.504375 1.503844 
6.031680 1.833423 1.832779 
6.094510 2.150577 2.149839 
6.157340 2.452608 2.451804 
6.220170 2.736455 2.735615 
