1   46.252424452347761    3.000000000000000   10.327181728583829    0.000000000000000
2   17.806970716422683    2.577608671234096    1.577608671234096    0.097639012292661
3    9.279666711206929    2.313189966859342    1.313189966859342    1.348239937332369
4    4.281535634977994    2.025441641326905    1.025441641326905    1.111580156440090
5    2.029937146506315    1.778948564038120    0.778948564038120    1.221674264240586
6    0.912659497316914    1.556721796474073    0.556721796474073    1.174896292993472
7    0.391430062584977    1.375193623846157    0.375193623846157    1.144180256784838
8    0.157457998689871    1.238870578296695    0.238870578296695    1.073301803955823
9    0.060679187798337    1.147128198586143    0.147128198586143    1.023225676694890
10    0.022955956203439    1.089606794507702    0.089606794507702    0.998932026252064
11    0.008662725279031    1.054602931451506    0.054602931451506    0.993025462508149
12    0.003276129707799    1.033388074505282    0.033388074505282    0.993103801305503
13    0.001242638839581    1.020485189525493    0.020485189525493    0.994833418693904
14    0.000472440303885    1.012600410562817    0.012600410562817    0.996448754296351
15    0.000179916504043    1.007763881802307    0.007763881802307    0.997679845231906
16    0.000068591763404    1.004789179071244    0.004789179071244    0.998515646093865
17    0.000026168597990    1.002956342050886    0.002956342050886    0.999064799424515
18    0.000009988109246    1.001825762220260    0.001825762220260    0.999414774023976
19    0.000003813362042    1.001127862729245    0.001127862729245    0.999635739065083
20    0.000001456158880    1.000696858294523    0.000696858294523    0.999773824638576
