0.400000 4.201288 -35.563265 
0.500000 1.885122 -14.508461 
0.600000 0.878777 -6.765337 
0.700000 0.392030 -3.387517 
0.800000 0.147148 -1.681799 
0.900000 0.032597 -0.684728 
1.000000 0.000000 -0.000000 
1.100000 0.028471 0.558365 
1.200000 0.110871 1.091573 
1.300000 0.248158 1.665535 
1.400000 0.447081 2.332531 
1.500000 0.719403 3.141796 
1.600000 1.081912 4.145413 
1.700000 1.556911 5.402109 
1.800000 2.173031 6.980138 
1.900000 2.966308 8.959743 
2.000000 3.981499 11.435487 
2.100000 5.273629 14.518564 
2.200000 6.909773 18.339176 
2.300000 8.971078 23.048987 
2.400000 11.555037 28.823699 
