1 -7136.000000000000000  -20.000000000000000   10.327181728583829    0.000000000000000
2 -2122.959238562557402  -13.644516881751990   10.360239344445040  -94.125944529019606
3 -1037.232128870450651  -10.953050316149170    7.668772778842220    1.357634387840974
4 -419.205315564355828   -8.381800532752379    5.097522995445429    1.025372297327447
5 -180.422816327561975   -6.637731256732501    3.353453719425551    1.192028393962366
6  -73.999213060696889   -5.319921569441183    2.035644032134233    1.198122932745402
7  -29.399554374462952   -4.403612810576951    1.119335273270001    1.297007487364708
8  -10.581782340573284   -3.799593184114190    0.515315646807240    1.387427005066722
9   -3.097302317289593   -3.459935322112651    0.175657784805701    1.496333722723045
10   -0.579074266939768   -3.319374711383486    0.035097174076536    1.575698019593498
11   -0.045074690144274   -3.287052367659576    0.002774830352626    1.611245544157257
12   -0.000754586837253   -3.284324051587053    0.000046514280103    1.617597540658456
13   -0.000001012539922   -3.284277599723393    0.000000062416443    1.617794136756701
14   -0.000000000022798   -3.284277537308358    0.000000000001408    0.603018772083633
15    0.000000000000000   -3.284277537306952    0.000000000000002    0.000000000000000
16    0.000000000000000   -3.284277537306952    0.000000000000002                 -nan
17                 -nan                 -nan                 -nan                 -nan
18                 -nan                 -nan                 -nan                 -nan
19                 -nan                 -nan                 -nan                 -nan
20                 -nan                 -nan                 -nan                 -nan
21                 -nan                 -nan                 -nan                 -nan
