0 -7136.000000000000000  -20.000000000000000    0.000000000000000    0.000000000000000
1 -2106.441852113376626  -13.611459265890780   10.327181728583829    0.000000000000000
2 -618.256506231519211   -9.384793528797818    6.100515991490868    1.146336604141409
3 -178.692284141624896   -6.620819114979430    3.336541577672480    1.233470815110546
4  -49.424396376910423   -4.869319663382426    1.585042126075476    1.375929609633537
5  -11.962349602019838   -3.853475944188259    0.569198406881309    1.592082554967595
6   -1.907188611521928   -3.395743369115833    0.111465831808883    1.837528557664633
7   -0.090621480594269   -3.289848721547019    0.005571184240069    1.975771240694020
8   -0.000242773707717   -3.284292502604707    0.000014965297757    1.999328330549247
9   -0.000000001758700   -3.284277537415365    0.000000000108415    0.912188682045746
10    0.000000000000000   -3.284277537306952    0.000000000000002    0.000000000000000
11    0.000000000000000   -3.284277537306952    0.000000000000002                 -nan
12    0.000000000000000   -3.284277537306952    0.000000000000002                 -nan
13    0.000000000000000   -3.284277537306952    0.000000000000002                 -nan
14    0.000000000000000   -3.284277537306952    0.000000000000002                 -nan
15    0.000000000000000   -3.284277537306952    0.000000000000002                 -nan
16    0.000000000000000   -3.284277537306952    0.000000000000002                 -nan
17    0.000000000000000   -3.284277537306952    0.000000000000002                 -nan
18    0.000000000000000   -3.284277537306952    0.000000000000002                 -nan
19    0.000000000000000   -3.284277537306952    0.000000000000002                 -nan
20    0.000000000000000   -3.284277537306952    0.000000000000002                 -nan
