-4.000000 -16.000000 29.000000 
-3.900000 -13.199000 27.030000 
-3.800000 -10.592000 25.120000 
-3.700000 -8.173000 23.270000 
-3.600000 -5.936000 21.480000 
-3.500000 -3.875000 19.750000 
-3.400000 -1.984000 18.080000 
-3.300000 -0.257000 16.470000 
-3.200000 1.312000 14.920000 
-3.100000 2.729000 13.430000 
-3.000000 4.000000 12.000000 
-2.900000 5.131000 10.630000 
-2.800000 6.128000 9.320000 
-2.700000 6.997000 8.070000 
-2.600000 7.744000 6.880000 
-2.500000 8.375000 5.750000 
-2.400000 8.896000 4.680000 
-2.300000 9.313000 3.670000 
-2.200000 9.632000 2.720000 
-2.100000 9.859000 1.830000 
-2.000000 10.000000 1.000000 
-1.900000 10.061000 0.230000 
-1.800000 10.048000 -0.480000 
-1.700000 9.967000 -1.130000 
-1.600000 9.824000 -1.720000 
-1.500000 9.625000 -2.250000 
-1.400000 9.376000 -2.720000 
-1.300000 9.083000 -3.130000 
-1.200000 8.752000 -3.480000 
-1.100000 8.389000 -3.770000 
-1.000000 8.000000 -4.000000 
-0.900000 7.591000 -4.170000 
-0.800000 7.168000 -4.280000 
-0.700000 6.737000 -4.330000 
-0.600000 6.304000 -4.320000 
-0.500000 5.875000 -4.250000 
-0.400000 5.456000 -4.120000 
-0.300000 5.053000 -3.930000 
-0.200000 4.672000 -3.680000 
-0.100000 4.319000 -3.370000 
0.000000 4.000000 -3.000000 
0.100000 3.721000 -2.570000 
0.200000 3.488000 -2.080000 
0.300000 3.307000 -1.530000 
0.400000 3.184000 -0.920000 
0.500000 3.125000 -0.250000 
0.600000 3.136000 0.480000 
0.700000 3.223000 1.270000 
0.800000 3.392000 2.120000 
0.900000 3.649000 3.030000 
1.000000 4.000000 4.000000 
1.100000 4.451000 5.030000 
1.200000 5.008000 6.120000 
1.300000 5.677000 7.270000 
1.400000 6.464000 8.480000 
1.500000 7.375000 9.750000 
1.600000 8.416000 11.080000 
1.700000 9.593000 12.470000 
1.800000 10.912000 13.920000 
1.900000 12.379000 15.430000 
2.000000 14.000000 17.000000 
