0   46.252424452347761    3.000000000000000    0.000000000000000    0.000000000000000
1   16.070783451001567    2.534712808431192    1.534712808431192    0.000000000000000
2    5.554066854947189    2.118888797837499    1.118888797837499    1.253240665963779
3    1.863743622359420    1.752994729257214    0.752994729257214    1.288280405505159
4    0.578803898653489    1.452078820783954    0.452078820783954    1.238664732766786
5    0.159331602728268    1.240299897878320    0.240299897878320    1.110379849928972
6    0.040121093741128    1.119123677975357    0.119123677975357    1.017579333271165
7    0.009866856406290    1.058329090297784    0.058329090297784    0.991506033226283
8    0.002433057073089    1.028734682386800    0.028734682386800    0.990972171974630
9    0.000603304922161    1.014246345243276    0.014246345243276    0.994320919112131
10    0.000150163099294    1.007091383311880    0.007091383311880    0.996878792214593
11    0.000037455319372    1.003537562303685    0.003537562303685    0.998370510464705
12    0.000009352992162    1.001766726744653    0.001766726744653    0.999168243690196
13    0.000002336883740    1.000882847055418    0.000882847055418    0.999579896131509
14    0.000000584049803    1.000441294111911    0.000441294111911    0.999788895108005
15    0.000000145991023    1.000220614660148    0.000220614660148    0.999894191031412
16    0.000000036495074    1.000110299225442    0.000110299225442    0.999947008499644
17    0.000000009123434    1.000055147586501    0.000055147586501    0.999973589464046
18    0.000000002280817    1.000027573284967    0.000027573284967    0.999987082768898
19    0.000000000570199    1.000013786511788    0.000013786511788    0.999993139668607
20    0.000000000142549    1.000006893223325    0.000006893223325    0.999993575638923
