0.000000 1.655095 0.000000 -0.010730
0.002930 2.156564 0.110409 0.080077
0.005859 -5.822612 0.220594 0.193521
0.008789 8.991542 0.330331 0.280326
0.011719 5.258695 0.439396 0.401715
0.014648 -0.072327 0.547570 0.495973
0.017578 -1.197544 0.654634 0.595174
0.020508 -6.389464 0.760371 0.683315
0.023438 1.157804 0.864570 0.789018
0.026367 -5.743120 0.967023 0.873407
0.029297 -9.667293 1.067525 0.973521
0.032227 -0.622788 1.165877 1.084358
0.035156 0.112543 1.261888 1.170913
0.038086 -1.577941 1.355369 1.244342
0.041016 -7.485073 1.446140 1.332611
0.043945 8.610860 1.534028 1.425069
0.046875 1.044376 1.618865 1.514106
0.049805 -7.501120 1.700495 1.595028
0.052734 -6.471695 1.778767 1.674796
0.055664 0.116672 1.853539 1.739139
0.058594 -2.237011 1.924678 1.824532
0.061523 2.379376 1.992063 1.879684
0.064453 -6.816547 2.055578 1.946286
0.067383 -6.524783 2.115121 2.004479
0.070312 7.700927 2.170597 2.085192
0.073242 5.546833 2.221923 2.112938
0.076172 0.691024 2.269026 2.187220
0.079102 -7.759491 2.311844 2.221037
0.082031 6.231228 2.350326 2.260840
0.084961 6.155793 2.384430 2.307647
0.087891 -0.604705 2.414127 2.358127
0.090820 4.794821 2.439398 2.388986
0.093750 -2.948322 2.460235 2.412637
0.096680 -3.007939 2.476642 2.434691
0.099609 5.772438 2.488632 2.438432
0.102539 4.961211 2.496231 2.469890
0.105469 -10.556295 2.499473 2.473175
0.108398 -7.073144 2.498404 2.491679
0.111328 -6.474991 2.493082 2.500000
0.114258 6.251298 2.483572 2.498906
0.117188 11.711748 2.469951 2.493121
0.120117 4.986923 2.452305 2.466671
0.123047 4.962665 2.430729 2.471164
0.125977 0.910652 2.405328 2.448702
0.128906 7.072183 2.376215 2.422484
0.131836 -9.776250 2.343512 2.416635
0.134766 0.357714 2.307348 2.390615
0.137695 -8.759681 2.267860 2.360194
0.140625 -1.199001 2.225192 2.317159
0.143555 -1.453423 2.179497 2.283737
0.146484 0.730570 2.130930 2.233771
0.149414 9.947484 2.079656 2.195676
0.152344 2.525147 2.025842 2.168355
0.155273 3.108565 1.969661 2.111839
0.158203 -2.443627 1.911293 2.062634
0.161133 11.361787 1.850916 2.022871
0.164062 4.233569 1.788718 1.960663
0.166992 13.289685 1.724883 1.900841
0.169922 -8.745055 1.659603 1.842083
0.172852 -5.480776 1.593068 1.799033
0.175781 6.286324 1.525470 1.741968
0.178711 -6.854434 1.457002 1.666293
0.181641 8.581758 1.387857 1.619042
0.184570 -0.064671 1.318227 1.555120
0.187500 5.789710 1.248303 1.503384
0.190430 10.749479 1.178274 1.438523
0.193359 16.709663 1.108328 1.361467
0.196289 14.736715 1.038649 1.300813
0.199219 -4.639849 0.969419 1.246791
0.202148 10.437901 0.900816 1.174893
0.205078 7.604521 0.833012 1.114430
0.208008 -2.466842 0.766178 1.060295
0.210938 8.552272 0.700477 0.999750
0.213867 -1.439508 0.636067 0.957990
0.216797 -3.376965 0.573101 0.899729
0.219727 -1.990303 0.511726 0.835321
0.222656 1.752792 0.452081 0.786147
0.225586 2.450954 0.394297 0.731890
0.228516 -0.995206 0.338502 0.670715
0.231445 -0.454097 0.284811 0.615646
0.234375 -4.520048 0.233335 0.568434
0.237305 0.498186 0.184175 0.528745
0.240234 2.598848 0.137423 0.482205
0.243164 -0.576123 0.093165 0.429293
0.246094 -1.874724 0.051476 0.385162
0.249023 2.583247 0.012422 0.343938
0.251953 -9.948075 -0.023939 0.308036
0.254883 -1.145473 -0.057559 0.288352
0.257812 -6.104090 -0.088398 0.248001
0.260742 -4.585272 -0.116427 0.215698
0.263672 -0.549939 -0.141626 0.188963
0.266602 13.748954 -0.163982 0.156626
0.269531 7.253455 -0.183493 0.142606
0.272461 -4.707478 -0.200168 0.135619
0.275391 4.684062 -0.214020 0.107018
0.278320 2.973588 -0.225076 0.081566
0.281250 3.396754 -0.233368 0.078111
0.284180 -5.793807 -0.238939 0.068749
0.287109 5.285009 -0.241839 0.051011
0.290039 0.319736 -0.242126 0.033793
0.292969 -1.132096 -0.239867 0.047964
0.295898 -1.053373 -0.235136 0.036736
0.298828 -8.211326 -0.228013 0.031548
0.301758 0.051869 -0.218587 0.022551
0.304688 0.560362 -0.206952 0.033636
0.307617 4.678619 -0.193209 0.032987
0.310547 1.848732 -0.177464 0.048789
0.313477 0.841857 -0.159830 0.042717
0.316406 -12.301569 -0.140423 0.045972
0.319336 0.631031 -0.119366 0.056964
0.322266 5.773367 -0.096783 0.078100
0.325195 -7.187954 -0.072806 0.086589
0.328125 -2.018997 -0.047565 0.108232
0.331055 7.635873 -0.021198 0.103156
0.333984 -3.920595 0.006157 0.132430
0.336914 -7.416908 0.034362 0.125660
0.339844 -9.729922 0.063275 0.148319
0.342773 0.565206 0.092753 0.152560
0.345703 0.600139 0.122655 0.190122
0.348633 -8.898541 0.152837 0.206103
0.351562 -2.856457 0.183157 0.209168
0.354492 -8.262088 0.213475 0.220739
0.357422 7.859849 0.243651 0.258200
0.360352 -1.062653 0.273548 0.270679
0.363281 -10.013007 0.303030 0.268325
0.366211 3.157372 0.331965 0.295537
0.369141 -0.555699 0.360223 0.326235
0.372070 6.228921 0.387680 0.333812
0.375000 -1.173824 0.414214 0.334807
0.377930 8.590249 0.439707 0.356364
0.380859 2.444886 0.464048 0.380830
0.383789 -0.742128 0.487129 0.372221
0.386719 -2.875890 0.508850 0.384421
0.389648 -13.048850 0.529114 0.403474
0.392578 11.429582 0.547832 0.411451
0.395508 0.378279 0.564920 0.430573
0.398438 -0.740533 0.580303 0.442982
0.401367 6.361106 0.593910 0.431209
0.404297 4.585756 0.605679 0.434890
0.407227 3.617188 0.615554 0.439651
0.410156 -0.015224 0.623488 0.454358
0.413086 -1.883603 0.629439 0.465525
0.416016 -5.197501 0.633376 0.463914
0.418945 -9.436781 0.635273 0.456488
0.421875 2.382329 0.635112 0.445636
0.424805 -8.567510 0.632884 0.455487
0.427734 1.010752 0.628587 0.450543
0.430664 0.326202 0.622227 0.443143
0.433594 -13.065063 0.613818 0.437502
0.436523 -10.224639 0.603381 0.422158
0.439453 13.794661 0.590945 0.410300
0.442383 9.081271 0.576545 0.414921
0.445312 -7.435190 0.560225 0.390455
0.448242 -11.866538 0.542036 0.367583
0.451172 -0.907342 0.522035 0.364177
0.454102 1.948467 0.500285 0.344927
0.457031 -1.116622 0.476857 0.329378
0.459961 -11.499356 0.451828 0.309423
0.462891 6.363189 0.425278 0.278886
0.465820 -4.643339 0.397297 0.273949
0.468750 -0.693657 0.367977 0.230283
0.471680 4.553831 0.337416 0.207610
0.474609 2.313643 0.305715 0.206215
0.477539 4.917228 0.272982 0.160097
0.480469 -0.382741 0.239326 0.142925
0.483398 4.077764 0.204860 0.109309
0.486328 7.189008 0.169701 0.099002
0.489258 -5.041376 0.133968 0.056600
0.492188 4.142124 0.097781 0.030589
0.495117 8.858023 0.061263 0.016956
0.498047 3.636843 0.024538 -0.026206
0.500977 -7.195432 -0.012271 -0.041497
0.503906 -1.153913 -0.049038 -0.074195
0.506836 3.148359 -0.085639 -0.119768
0.509766 8.988531 -0.121950 -0.141646
0.512695 8.596518 -0.157848 -0.154873
0.515625 -0.790136 -0.193211 -0.186413
0.518555 1.433236 -0.227921 -0.207362
0.521484 0.678797 -0.261860 -0.248242
0.524414 -0.604017 -0.294913 -0.276166
0.527344 1.507371 -0.326970 -0.301524
0.530273 -2.164422 -0.357923 -0.313847
0.533203 -2.858677 -0.387668 -0.350736
