2.789062 -1.461419 -0.700477 -0.919370 
2.800781 6.024405 -0.969419 -1.199959 
2.812500 3.779695 -1.248303 -1.384081 
2.824219 -0.306186 -1.525470 -1.624588 
2.835938 4.440281 -1.788718 -1.831832 
2.847656 -2.976638 -2.025842 -2.031116 
2.859375 0.087115 -2.225192 -2.139036 
2.871094 -2.467404 -2.376215 -2.293545 
2.882812 0.601668 -2.469951 -2.303021 
2.894531 -0.863281 -2.499473 -2.354209 
2.906250 4.488454 -2.460235 -2.253108 
2.917969 -0.775126 -2.350326 -2.099879 
2.929688 0.396704 -2.170597 -1.916579 
2.941406 3.385434 -1.924678 -1.678914 
2.953125 2.446795 -1.618865 -1.415931 
2.964844 2.482724 -1.261888 -1.098576 
2.976562 -5.242360 -0.864570 -0.692237 
2.988281 0.412995 -0.439396 -0.304186 
