0.000000 -1.740576 0.000000 -0.000182
0.000732 4.765285 0.027611 0.026935
0.001465 5.662952 0.055219 0.051926
0.002197 0.309362 0.082819 0.079710
0.002930 17.043622 0.110409 0.101949
0.003662 0.182634 0.137985 0.130664
0.004395 -16.710338 0.165544 0.157945
0.005127 1.426102 0.193081 0.185259
0.005859 -24.546970 0.220594 0.207111
0.006592 9.097824 0.248079 0.237748
0.007324 -10.545538 0.275532 0.258064
0.008057 23.798400 0.302951 0.283421
0.008789 -12.691174 0.330331 0.308631
0.009521 5.607230 0.357669 0.334107
0.010254 -15.278407 0.384961 0.363307
0.010986 6.246017 0.412205 0.385041
0.011719 -8.057498 0.439396 0.410759
0.012451 26.395943 0.466532 0.436710
0.013184 -9.419749 0.493608 0.466790
0.013916 10.643265 0.520622 0.493828
0.014648 1.713511 0.547570 0.513788
0.015381 2.230244 0.574449 0.542869
0.016113 -3.175329 0.601254 0.563513
0.016846 -38.234712 0.627984 0.591790
0.017578 22.896546 0.654634 0.618652
0.018311 -8.781744 0.681201 0.640838
0.019043 -9.497998 0.707682 0.667205
0.019775 9.287338 0.734073 0.691003
0.020508 -2.341734 0.760371 0.719095
0.021240 -17.638185 0.786573 0.739595
0.021973 7.911770 0.812676 0.762232
0.022705 1.629323 0.838676 0.787723
0.023438 -7.432861 0.864570 0.816573
0.024170 17.477810 0.890355 0.838062
0.024902 -8.419166 0.916028 0.865195
0.025635 19.098134 0.941585 0.890140
0.026367 -7.037579 0.967023 0.914201
0.027100 -0.741466 0.992339 0.935114
0.027832 -0.492549 1.017530 0.961245
0.028564 -10.390449 1.042593 0.981041
0.029297 -28.984379 1.067525 1.006487
0.030029 -2.053550 1.092322 1.034214
0.030762 -19.269367 1.116982 1.053299
0.031494 -5.156816 1.141501 1.077911
0.032227 -0.502528 1.165877 1.097729
0.032959 -13.688024 1.190107 1.127390
0.033691 3.579828 1.214187 1.147776
0.034424 -1.033359 1.238115 1.167386
0.035156 -8.517542 1.261888 1.189743
0.035889 -16.348017 1.285502 1.214360
0.036621 -9.844812 1.308956 1.235201
0.037354 -4.840191 1.332246 1.259124
0.038086 8.428499 1.355369 1.279743
0.038818 12.195836 1.378323 1.302934
0.039551 -16.739259 1.401104 1.329527
0.040283 2.670323 1.423711 1.351458
0.041016 -9.966028 1.446140 1.371345
0.041748 2.870712 1.468389 1.391510
0.042480 -12.699971 1.490455 1.411878
0.043213 7.899800 1.512335 1.434562
0.043945 -6.155555 1.534028 1.457370
0.044678 8.531615 1.555529 1.475226
0.045410 0.144788 1.576838 1.498330
0.046143 -10.308570 1.597951 1.517629
0.046875 -25.477887 1.618865 1.539429
0.047607 -30.281584 1.639580 1.557474
0.048340 1.149177 1.660091 1.576982
0.049072 -11.619857 1.680397 1.598195
0.049805 -5.086581 1.700495 1.619966
0.050537 -3.321353 1.720383 1.633781
0.051270 11.665522 1.740060 1.657799
0.052002 -1.223580 1.759521 1.673392
0.052734 -16.639415 1.778767 1.690781
0.053467 -19.830181 1.797793 1.709838
0.054199 -13.130253 1.816598 1.733474
0.054932 -17.911681 1.835181 1.746856
0.055664 19.990141 1.853539 1.771866
0.056396 -2.125999 1.871669 1.784930
0.057129 14.197189 1.889570 1.801817
0.057861 -7.899971 1.907241 1.818470
0.058594 -2.537563 1.924678 1.840294
0.059326 4.635977 1.941881 1.854928
0.060059 25.652124 1.958847 1.872540
0.060791 -9.513542 1.975575 1.892153
0.061523 0.052754 1.992063 1.907283
0.062256 11.259331 2.008309 1.921564
0.062988 22.345401 2.024311 1.940692
0.063721 -9.621692 2.040068 1.953435
0.064453 -16.108479 2.055578 1.973120
0.065186 20.249762 2.070840 1.983270
0.065918 -34.243383 2.085852 2.004236
0.066650 10.705497 2.100613 2.017687
0.067383 13.147292 2.115121 2.031539
0.068115 -7.951393 2.129374 2.046880
0.068848 3.343498 2.143373 2.058429
0.069580 -0.031594 2.157114 2.073040
0.070312 -1.416538 2.170597 2.092917
0.071045 -26.616900 2.183820 2.103265
0.071777 -22.298223 2.196783 2.118551
0.072510 -9.132596 2.209485 2.132465
0.073242 12.363201 2.221923 2.143800
0.073975 8.381780 2.234097 2.155720
0.074707 7.811304 2.246007 2.172754
0.075439 1.049587 2.257650 2.181818
0.076172 -16.188089 2.269026 2.193318
0.076904 -14.540560 2.280135 2.207328
